_id,_textJa,_textEn,_masterReleaseLabelId
Adv_Button_MovieStop,Pause,pause,1
Adv_Button_MoviePrevStep,返回,return,1
Adv_Button_MovieNextStep,下一步,move on,1
Adv_Button_MovieDeactive,Hide,Hidden,1
Header_Lp_Text,L<size=21>P,L <size = 21> p,1
Header_Rank_Num,<i>{0}</i>,<i> {0} </i>,1
StoryPart_NotLiveClearGroupMusicCount,Play {0} {1} more time(s)於演唱會至unlock.,It will be released透過playing {0} 歌曲 at {1} times at live.,1
StoryPart_NotLiveClearMusicCount,完成 {0} {1} more time(s)至unlock.,If you clear {0}，you will be released if you clear {1} times,1
Common_SeriesName_1,Love 演唱會!,lovelive!,1
Common_SeriesName_2,Love 演唱會！Sunshine!!,lovelive！Sunshine !!,1
Common_SeriesName_3,Love 演唱會！虹咲學園學園偶像同好會,lovelive！虹咲 Gakuen 學園偶像 Club,1
Common_SeriesName_4,Love 演唱會！Superstar!!,lovelive！Super star!!,1
Common_SeriesName_5,Love 演唱會！蓮之空女學院學園偶像俱樂部,lovelive！Rennosa Gakuin 學園偶像 Club,1
StoryPart_NotRelease_EventStory,曜 do not have enough event points.,There is shortage的necessary event PT,1
Common_NoCapture,Screen capture is not available on this 畫面.,Capture的this 畫面 is prohibited,1
Common_EventCloseMessage,There are no events currently available.,Currently，no event is held,1
LiveResult_BonusText,Bonus +{0}<size=-3>%</size>,Bonus +{0} <size = -3>%</size>,1
HomePreset_Title_HomeCustomEdit,Home Screen Editor,Home custom editing,1
HomePreset_Title_Preview,Preview,preview,1
HomePreset_Title_BackgroundSelection,選擇背景,選擇背景,1
HomePreset_Title_ForegroundSelection,選擇前景,選擇前景,1
HomePreset_Title_MemberChange,Change 成員,成員 change,1
HomePreset_HomeCustom,Customize Home Screen,Home custom,1
HomePreset_Save_HomeCustom,Customizations saved.,I saved home custom,1
HomePreset_PhotoWarning,返回grounds與effects cannot be applied至photos.,background與effects cannot be applied於photo settings,1
TermsOfService_Credit,Credits,credit,1
TermsOfService_Button_InformationNotation,Show Info,Information notation,1
TermsOfService_Button_Performance,Performance,Achievements,1
TermsOfService_Button_StoneConfirmation,Current 愛心寶石,確認的possession Loveka,1
SubMenu_Button_Profile,Profile,profile,1
SubMenu_Button_Friend,Friends,friend,1
SubMenu_Button_ItemList,道具 List,道具 清單,1
SubMenu_Button_Exchange,道具 Exchange,Exchange,1
SubMenu_Button_Album,Album,album,1
SubMenu_Button_OnePanelComic,Comics,1 frame manga,1
SubMenu_Button_MemoryAlbum,Memory Album,Memorial album,1
SubMenu_Button_DataTransfer,Data Transfer,Data transfer,1
SubMenu_Button_SerialCode,Promo Code,serial code,1
SubMenu_Button_LocationCampaign,On-Location<br>禮物,Outing<br>禮物,223062001
SubMenu_Button_MusicLibrary,歌曲 Library,Music dictionary,223081401
GemShopItem_SubscriptionButton_Restore,恢復購買,恢復購買,1
LiveResult_GetFriendPointSameMemberFormation,This 成員 is already於unit.,same 成員 is organized,1
EventTop_RewardGotAll,All event pt achievement 獎勵s acquired.,All event PT achievement 獎勵s have been 獲得,1
EventTop_StoryAllReleased,All stories unlocked!,All stories have been released,1
HomePreset_Cant_Clear_Last1,無法 clear 清單 當 only one preset exists.,曜 cannot clear it 當 there is only one preset,1
EventTop_NotSetFavorite,Best Girl: Not set,Proper Men: Not set,1
StoryPart_NotRelease_ReadPrevious,Previous 劇情 chapters are still unread.,I haven't read previous 劇情,1
SerialCode_InputDialogTitle,Promo Code,serial code,1
SerialCode_InputDialogText,Enter 你的promo code,Enter serial code,1
SerialCode_InputEmptyText,Promo Code,serial code,1
SerialCode_InputDialogAttentionText,*Acquired 道具 will be sent至你的禮物箱.<br>*Promo code 獎勵s can only be received1次 per account.,* Acquired 道具 will be sent至present。<br>* 獎勵的each serial code can be received only1次 per account.,1
SerialCode_ConfirmDialogTitle,確認,confirmation,1
SerialCode_ConfirmDialogText,使用 你的promo code至obtain [{0}]?,I will 獲得 benefits的[{0}].,1
SerialCode_SuccessMessage,Check 你的禮物箱至claim 你的道具!,Please 獲得 privilege 道具來自gift,1
SerialCode_ErrorMessageAlreadyUsed,This code has already been used.,This serial code has been used,1
SerialCode_ErrorMessageNotUse,code you entered could not be used.,entered serial code could not be used,1
SerialCode_ErrorMessageNotAvailable,maximum number的獎勵s為this campaign have already been received.,獎勵為this campaign has been received up至number的times至獲得,1
SerialCode_ErrorMessageNotEnter,無法 enter code at moment。This will be available after {0}.,Currently cannot be entered {0} 曜 can enter after,1
SerialCode_InputButtonText,Enter<br>Code,Serial code<br>Input,1
SerialCode_ConfirmButtonText,Check<br>Code,Serial code<br>確認,1
SerialCode_DisplayButtonText,顯示<br>Code,Serial code<br>顯示,1
SerialCode_CopyMessage,Code copied.,Copy serial code,1
SerialCode_NoCampaign,No promotions currently available.,Currently there is no campaign,1
SerialCode_DisplayDialogTitle,Code 顯示,Serial code 顯示,1
SerialCode_DisplayDialogAttentionText,*Each serial code can only be generated one time per account.,* Each serial code is issued only1次 per account.,1
SerialCode_DisplayDialogText,{0} code,{0} serial code,1
SerialCode_FailedToCreateSerialCode,Failed至acquire serial code information。Please wait與try 再次 later.,I failed至get serial code。Open time為while與try it 再次,1
SerialCode_NoAllocatableCode,Failed至assign serial code。Pleas contact our help desk.,assignment的serial code failed。Please contact us,1
Common_EventPointDetail,{0} {1},{0} {1},1
EventTop_Multi_RoomIdCopy,Room ID copied.,Copy room ID,1
SerialCode_ErrorMessageExpired,code you have entered has expired.,expiration date的entered serial code has expired.,1
SerialCode_ErrorMessageRankOutOfRange,code you have entered could not be used<br>because necessary player Rank has not been achieved.,<br>Serial code could not be used because it did not meet player Rank conditions required為entered serial code.,1
LocationInformation_Message,Visit specified location before deadline至獲得 獎勵s!,Visit designated place透過end date與time與get 獎勵!,223062001
LocationInformation_Success,Successfully verified location！Claim 獎勵s於你的禮物盒!,I succeeded於acquiring location information！Please 獲得 獎勵來自present,223062001
LocationInformation_ConfirmDialogTitle,Campaign Check,Campaign confirmation,223062001
LocationInformation_ConfirmDialogMessage,"Send 你的location information至獲得 獎勵s?<br>*For safety的yourself與others,<br>do not send while walking，driving，etc.",Send location information與獲得 獎勵s。Is it 確定？<BR> * For safety，please refrain來自sending while moving.,223062001
LocationInformation_ConfirmDialogGetReward,獎勵 獲得,Acquisition 獎勵,223062001
LocationInformation_ConfirmDialogGetLocation,確認 Location,Get location information,223062001
LocationInformation_NoCampaign,Currently no On-Location 禮物s available.,There is no outing gift currently being held,1
Common_OnlySecond,sec.,Second,1
MultiMatching_CannotMatching,Matching failed.<br>Returning至event page.,I couldn't match。Return至頂端的event,223061303
MultiMatching_Synchronization,Synchronizing與other players...,Sync與other players,223061303
MultiMatching_MemberDecited,成員 finalized!,成員 has been decided,223061303
MultiMatching_LeaveByTimeLimit,Time expired。Leaving room.,I will leave at time的time,223061303
DeckEdit_Score,分數,分數,1
MultiMatching_RecruitMembers,Recruit more 成員.,We will recruit 成員,223061303
MultiMatching_WaitMembersOnResult,Wait為成員 pending results.,Wait為成員 on live result,223061303
MultiDeck_DefaultDeckName,Teamup 演唱會,Kyoroku 演唱會,223061303
MultiMatching_WaitingAnotherMembers,Waiting為other players...,I'm waiting為other players,223061303
MultiMatching_LiveWillStartSoon,演唱會 show至begin shortly...,live will begin soon,223061303
SSAlignment_SubMenuButtonText,SIFAS Data Link,Suksta collaboration,1
SSAlignment_SubMenuButtonTextAlreadyCompleted,Linking complete.,Coordinated,1
SSAlignment_DialogTitle,SIFAS Data Link,Suksta collaboration,1
SSAlignment_DialogTextPlayerId,All Stars Player ID,Sukusta player ID,1
SSAlignment_DialogTextPassword,Link Password,Cooperation password,1
SSAlignment_DialogTextInfo,曜 can earn special bonuses透過entering player ID與data link password<br>來自 Love 演唱會！學園偶像 Festival All Stars.,曜 can 獲得 benefits透過entering player ID / linked password issued透過Suksta.,1
SSAlignment_DialogTextAttension,*This is not available為those who have not linked data至學園偶像 Festival 2來自settings於All Stars.,* It is not available if you do not set up 2 cooperation於Sukufesu於Suksta.,1
SSAlignment_MessageSuccess,All Stars data linking complete.<br>Claim 獎勵s於你的禮物盒!,cooperation與Suksta has been completed。<br>Please 獲得 benefits來自禮物箱.,1
SSAlignment_ErrorMessageLock,無法 enter code at moment。This will be available after {0}.,Currently cannot be entered {0} 曜 can enter after,1
SSAlignment_ErrorMessageInput,Please check that you have entered 你的player ID與data link password來自All Stars correctly.,Please check if Skst player ID / linkage password is correctly entered,1
Dialog_TitleConfirm,確認,confirmation,1
Event_EndMessage,This event has ended.,event is over,1
Common_Search,搜尋,搜尋,223081401
Common_SearchPlaceholder,Enter here.,Please enter,223081401
MusicLibrary_SearchPlaceholder,Search here透過歌曲 稱號/composer/writer/arranger.,曜 can search透過歌曲 name/composer/lyricist name/arranger name,223081401
MusicLibrary_SearchWordsEmpty,Enter keyword至search.,Please enter search word,223081401
MusicLibrary_Live,Perform this 歌曲!,演唱會與this 歌曲!,223081401
MusicLibrary_SortDefault,Default,Default,223081401
MusicLibrary_SortMusicName,Order透過歌曲 稱號,歌曲 name order,223081401
MusicLibrary_SortReleaseTime,Order透過release date,Release date order,223081401
MusicLibrary_MusicCount,{0}/<size=-5>{1}</size>,{0}/<size = -5> {1} </size>,223081401
MusicLibrary_MusicEmpty,No matching 歌曲 found.,There was no corresponding 歌曲,223081401
MusicLibrary_Button_MusicDetail,歌曲 Details,Music details,223081401
MusicLibrary_Button_Live,演唱會,live,223081401
Multi_CannotSendStamp,無法 use sticker at this time.,Currently not available為stamps,1
MusicLibrary_ReleaseDate,Release Date: {0},歌曲 release date: {0},223081401
Common_Refresh,更新,update,1
SortDialog_SortRecommendedGuest,推薦 Guest,推薦 guests,1
MusicSelect_ChangeDifficulty,因為沒有{0}，已選擇{1}。,因為沒有{0}，已選擇{1}。,1
Practice_CantUseItem,"沒有商品 available為""幫我選.""",There was no 道具 that could be used透過隨機,1
MusicSelect_NotFullCombo,未達成 FULL COMBO,未達成 FULL COMBO,1
RankUpDialog_LpMax,LP limit reached.,maximum LP value has reached upper limit,1
StarEvent_TabGroupStarLevelRanking,Star 等級 排行榜,Star LV 排行榜,223111506
StarEvent_TabGroupStarLevelReward,Star 等級 獎勵 Details,Star Lv 獎勵 Details,223111506
StarEvent_TabGroupStarPointReward,Total Event Pt 獎勵 Details,Cumulative event PT 獎勵 details,223111506
StarEvent_Get,Obtained,get,223111506
StarEvent_Share,Share Once per Day,With share1次 day,223111506
StarEvent_Assist,Star Assist,Star assist,223111506
StarEvent_ChangeMusic,Change 歌曲,Change至another 歌曲,223111506
StarEvent_ChangeMusicFirstPrice,First為免費,First time free,223111506
StarEvent_SkippableStarMission,跳過為Target 分數 Available!,target 分數 can be cleared與SKIP!,223111506
StarEvent_Skippable,跳過pable,SKIP possible,223111506
StarEvent_MusicClearText,Choose 歌曲與hit 你的target 分數 期間 你的演唱會!,選擇 歌曲與clear 你的target 分數 at live!,223111506
StarEvent_PlayCount,歌曲 played today: {0}/{1},Today's 歌曲 play number: {0}/{1},223111506
StarEvent_SkillPercentUp,分數 <color=#F93981>+ {0}%</color>,分數 <color =#f93981>+{0}%</color>,223111506
StarEvent_GotAllStarPointReward,All Event pts achievement 獎勵s acquired.,All event PT achievement 獎勵s have been 獲得,223111506
StarEvent_NonPoint,--- pts,--- pt,223111506
StarEvent_NextStarPointReward,下一步 Total pts 獎勵,Up至following cumulative event PT 獎勵s,223111506
StarEvent_GotAllStarLevelReward,All Star 等級 achievement 獎勵s acquired.,Obtained all star Lv achievement 獎勵s,223111506
StarEvent_NextStarLevelReward,下一步 Star 等級 獎勵,下一步 Star Lv 獎勵,223111506
StarEvent_Total,Total,Cumulative,223111506
StarEvent_StarLevel,Star 等級,Star Lv,223111506
StarEvent_BeforeLevel,Previous<br>Star 等級,previous<br>Star Lv,223111506
StarEvent_ClearCount,<size=36>{0}</size>/{1},<size = 36> {0} </size>/{1},223111506
StarEvent_StarLevelReward,Star 等級 獎勵,Star Lv 獎勵,223111506
StarEvent_StarPointReward,Total event pt 獎勵s,Cumulative event PT 獎勵,223111506
StarEvent_StarLevelRewardDialogTitle,Your Star 等級 獎勵 was sent至你的禮物盒!,Star Lv 獎勵 was given as gift!,223111506
StarEvent_ChangeMusicMessage,Change 歌曲至<br>{0},'{0}'<br>Is it okay至change至another 歌曲?,223111506
StarEvent_ChangeMusicButton,Different 歌曲,Change至another 歌曲,223111506
StarEvent_StarAssistTitle,Star Assist 確認,Star Assist confirmation,223111506
StarEvent_StarAssistInfo,使用 x1 Star Assist 票券為演唱會?<br>Using Star Assist 票券 will provide following effects.,Do you want至live與one star assist ticket?<br>If you use star assist ticket， following effects will be applied 期間 live.,223111506
StarEvent_StarAssistBuffInfo,・ 成員 enhancement bonus [+{0}%]<br>*With 成員 enhancement bonus，你的bonus value increases透過enhancing 你的成員至certain 等級 或 higher.<br>・ 曜 become invincible 期間 演唱會與cannot lose HP.<br>・ Activates maximum continuous judgment reinforcement (makes all notes BAD與above PERFECT)<br>・ Increases skill activation rate透過20%<br>・ Doubles 分數 bonus effects的specially-選擇ed 成員.,・ 成員 training bonus [+{0}%]<br>* bonus value的成員 training bonus increases透過nurturing certain number的成員.<br>・ HP does not decrease due至invincible state 期間 live performance<br>・ Attorney -enhanced maximum maximum maximum (determine BAD至Perfect)<br>・ Skill activation rate increases透過20%<br>・ Double 分數 bonus effect的選擇ed 成員,223111506
StarEvent_StarAssistAmount,Star Assist 票券,Star Assist 票券 Number的possession,223111506
StarEvent_StarAssistButton,使用 Star Assist 票券,演唱會 使用 Star Assist,223111506
StarEvent_ShareMessage,#StarChallengeEventSIF2 #MyStar等級,#Star Challenge Event is being held at Sukufes 2! #My Star Lv,223111506
Event_PointRewardLoop,Obtained every {0} pts來自here forward.,Since then，acquisition為each PT {0},223111506
StarEvent_LevelRewardLoop,Obtained at every Star 等級 1來自here forward。,After that，acquired為each star Lv1,223111506
EventBonus_StarTab_Score,分數 bonus,分數 bonus,223111506
EventBonus_StarTab_Item,Login 道具 Bonus,Login 道具 acquisition bonus,223111506
EventBonus_ItemBonusStar_Desc,If any specially-選擇ed 成員 are於你的成員 清單，you'll obtain extra 道具與你的登入 bonus!,If there is 選擇ed 成員於成員 清單， number的道具 that can be 獲得與登入 bonus is improved!,223111506
EventBonus_ItemBonusBonusStar_Attention,* 登入 道具 bonus is calculated透過totaling values的each specially-選擇ed 成員於你的成員 清單.<br>* 登入 道具 bonus will only apply 當 Star Assist 票券 are set up於登入獎勵es 畫面.,* 總計 value的all 選擇ed 成員於清單的登入 道具 is applied至bonus的登入 道具.<br>* 登入 道具 acquisition bonus is applied only on day 當 star assist ticket is set與登入 bonus.,223111506
StarEvent_PlayBonus_AllGot,All 獎勵s completed.,I got everything today,223111506
StarEvent_Remain_point,{0} more pts,And {0} pt,223111506
EventBonus_StarScoreBonus_Attention,*Your 分數 bonus is calculated透過totaling values的each specially-選擇ed 成員 you have.,* 總計 value的all 選擇ed 成員於分數 bonus is applied.,223111506
EventBonus_StarScoreBonus_Desc,"If any specially-選擇ed 成員 are於你的成員 List,<br>你可以obtain higher 分數 當 completing 演唱會 that are part的event.",If there is 選擇ed 成員於成員 清單<br>分數 that can be 獲得 當 clearing event 歌曲 is up!,223111506
Theater_DialogTitle,毎日劇場,Theater every day,223120502
Tw_SelectLanguage_Button_EN,英文,英文,1
Tw_SelectLanguage_Button_ZH,繁體中文,繁體中文,1
Tw_SelectLanguage_Button_KR,韓文,韓文,1
