_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
4119,我的交響曲 ～2023版～,我的交響曲 ～2023版～,ワタシノシンフオニイイ,Liella!,"作詞：宮嶋淳子<br>作曲：高木誠司 , 高慶""CO-K""卓史<br>編曲：高慶""CO-K""卓史<br>弦管編曲：兼松 衆",『LoveLive!スーパースター!! Liella! 5th LoveLive! ～Twinkle Triangle～』主題曲單曲C/W 曲,３期生を含めた11人で歌曲う「我的交響曲」。3期生のそれぞれのソロで始まる歌曲い出しが印象的。初めて11人で演唱會パフォーマンスをした『LoveLive!スーパースター!! Liella! 4th LoveLive! Tour ～brand new Sparkle～』にて披露された。,4,400,jacket_4117,31004119,32004119,0,0,0,2024/01/10,224021202
5001,夢想信徒,夢想信徒,トリームヒリーハース,蓮ノ空女学院學園偶像クラブ,作詞：畑 亞貴<br>作曲・編曲：渡邊拓也<br>弦編曲：渡邊拓也、真部 裕,スマートフォン向けアプリ『Link！Like！LoveLive!』主題曲,"スマートフォン向けアプリ『Link！Like！LoveLive!』主題曲でもあり、蓮ノ空女學院學園偶像クラブのデビュー曲。夢に向かって""いま""を全力で生きる少女たちの心情が綴られた、デビュー曲にふさわしい積極向前であり、どこか切なさも感じられる曲。王道なメロディーと多彩な樂器アレンジも聴いていて心地よい。",5,500,jacket_5001,31005001,32005001,0,0,0,2023/03/29,1
5002,覺醒,覺醒,アウォーク,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,,デビューミニ專輯「夢想信徒」収録曲。「マリオネット」がモチーフに描かれている、ユニット「DOLLCHESTRA」の一曲目。特徴的なシンセプラックの音色、ワルツ調のパート、セクションごとに目まぐるしく変わるトリッキーな構成など「DOLLCHESTRA」らしさが詰まったミステリアスな一曲。,5,502,jacket_5001,31005002,32005002,0,0,0,2023/03/29,1
5003,水彩世界,水彩世界,スイサイセカイ,スリーズブーケ,"作詞：ケリー<br>作曲：栗原 暁（Jazzin’park） , 前田 佑<br>編曲：前田 佑<br>弦編曲：門脇大輔",,デビューミニ專輯「夢想信徒」収録曲。ユニット「スリーズブーケ」の一曲目。デュオだからこそ描ける、切なくもあり積極向前な歌曲詞と、疾走感と温かみが介在する王道サウンドは「スリーズブーケ」らしさが詰まった一曲に仕上がっている。,5,501,jacket_5001,31005003,32005003,0,0,0,2023/03/29,1
5004,鏡中的倒影,鏡中的倒影,リフレクションインサミラー,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま<br>弦編曲：真部 裕,スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第3話樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第3話樂曲。花帆と梢の氣持ちのすれ違いを経て、お互いがお互いを認め合った先に披露される「鏡」をモチーフに心情が綴られた樂曲。壮大なストリングスなど、爽やかで王道感のあるサウンドも、スリーズブーケの新たなスタートを感じさせる。,5,501,jacket_5004,31005004,32005004,0,0,0,2023/04/26,223053107
5005,幸運電影,幸運電影,フォーチュンムーヒー,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま,,スリーズブーケ 1st單曲「鏡中的倒影」収録曲。ブラスが印象的なミュージカル調のサウンドとともに、二人の可愛らしい一面が見れる樂曲。フルサイズでは、二人のコミカルな世界觀が樂しめる寸劇や、高らかに響き渡るサックスソロが入っている間奏パートにも注目。,5,501,jacket_5004,31005005,32005005,0,0,0,2023/04/26,223053107
5006,混合奶昔！！,混合奶昔！！,ミックスシェイク,スリーズブーケ,作詞：ケリー<br>作曲・編曲：川崎智哉 ,,スリーズブーケ 1st單曲「鏡中的倒影」収録曲。可愛らしいワードや世界觀が詰め込まれた歌曲詞に、ギターやベースが際立つキャッチーなアッパーロックチューンは、スリーズブーケの新たな一面を樂しめる。特にアウトロは、一緒に歌曲って、踊りたくなるような盛り上がりのあるパートになっている。,5,501,jacket_5004,31005006,32005006,0,0,0,2023/04/26,223053107
5007,閃亮景點,閃亮景點,スハークリイスホット,DOLLCHESTRA,作詞：TATSUNE<br>作曲・編曲：渡邊拓也 ,スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第6話樂曲,"スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第6話樂曲。さやかの""わがまま""を綴理が認め、スケートリンク上にて歌曲唱される、二人の想いが交差するクールなロックチューン。真っ直ぐな心情が、二人のハーモニーと、テンポ良く交互に歌曲唱される歌曲聲に詰め込まれている。",5,502,jacket_5007,31005007,32005007,0,0,0,2023/04/26,223053107
5008,交給月亮,交給月亮,ツキマカセ,DOLLCHESTRA,作詞：TATSUNE<br>作曲：福田陽司<br>編曲：渡邊和紀,,DOLLCHESTRA 1st單曲「閃亮景點」収録曲。深夜の時間帯を思わせる歌曲詞にもマッチする、キャッチーな音色が多様に使われたエレクトロポップサウンド。樂曲の世界觀だからこそ垣間見える、二人の可愛らしい表情にも注目。,5,502,jacket_5007,31005008,32005008,0,0,0,2023/04/26,223053107
5009,希望的棱鏡,希望的棱鏡,キホウテキフリスム,DOLLCHESTRA,作詞：TATSUNE<br>作曲：水流雄一朗、室屋優美、Haruka Kato<br>編曲：水流雄一朗<br>弦編曲：真部 裕,,DOLLCHESTRA 1st單曲「閃亮景點」収録曲。等身大の少女ならではの葛藤が描かれた、どこか切ないマイナーポップ。フルサイズでは、切なさを彩るギターソロにも注目。,5,502,jacket_5007,31005009,32005009,0,0,0,2023/04/26,223053107
5010,謳歌爛漫,謳歌爛漫,オウカランマン,スリーズブーケ,作詞：ケリー<br>作曲：小野寺祐輔（Arte Refact）<br>編曲：河合泰志（Arte Refact）,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年4月度樂曲,"スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年4月度樂曲。4月の""期待""を感じさせるミディアムソング。""花""をモチーフに描かれた積極向前な氣持ちになれる一曲になっている。",5,501,jacket_5011,31005010,32005010,0,0,0,2023/06/14,223061507
5011,假日∞假日,假日∞假日,ホリテイホリテイ,スリーズブーケ,作詞：ケリー<br>作曲：桃宇アリサ、めんま<br>編曲：めんま,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年5月度樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年5月度樂曲。ジェットコースターをモチーフに、二人のキュートな一面が見られるシンセポップ。お休みの日のお供にしたくなる一曲。,5,501,jacket_5011,31005011,32005011,0,0,0,2023/06/14,223061507
5012,替罪羊,替罪羊,スケイフコオト,DOLLCHESTRA,"作詞：TATSUNE<br>作曲：Hiroki Sagawa (Relic Lyric, inc.)、武田城以<br>編曲：武田城以",スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年4月度樂曲,"スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年4月度樂曲。4月の""不安""から生じる心情感にフィーチャーしたどこか哀愁感の漂う一曲。ブラスを筆頭に、アグレッシブなサウンドにも注目。",5,502,jacket_5013,31005012,32005012,0,0,0,2023/06/14,223061507
5013,悲劇水滴,悲劇水滴,トラシツクトロツフス,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年5月度樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年5月度樂曲。金澤の氣候感も思わせる五月雨をイメージした、激しく情緒的なロックサウンドがどこか懐かしさも感じさせる。謙遜した戀心を描いた歌曲詞では、樂曲ならではの二人の表情が見える。,5,502,jacket_5013,31005013,32005013,0,0,0,2023/06/14,223061507
5014,做！做！做！,做！做！做！,トトト,みらくらぱーく！,作詞：ろさ<br>作曲・編曲：山本玲史,,デビューミニ專輯「夢想信徒」収録曲。ユニット「みらくらぱーく！」の一曲目。ハイテンポなピコピコサウンドで、イントロから一氣に世界觀に引き込まれる。Aメロ・Bメロでは、瑠璃乃・慈の人間性やテンポの良い掛け合いが描かれる一方、サビでは、應援歌曲のような積極向前な心情が氣持ち良い。フルサイズでは、セリフパートや、一緒に盛り上がれるラストサビなど、1曲通して落差の激しい構成もテーマパーク感があり樂しい。,5,503,jacket_5001,31005014,32005014,0,0,0,2023/03/29,1
5015,各就各位,各就各位,オンユアマアク,蓮ノ空女学院學園偶像クラブ,"作詞：Kanata Okajima , Hayato Yamamoto<br>作曲・編曲：EFFY ",,デビューミニ專輯「夢想信徒」収録曲。不器用にひたむきに前進する少女たちを描いたデジタルアッパーチューン。激しいテンポ感とクールな世界觀とともに、6人のカッコいい表情が見れる一曲に仕上がっている。,5,500,jacket_5001,31005015,32005015,0,0,0,2023/03/29,1
5016,深邃,深邃,テイイフネス,蓮ノ空女学院學園偶像クラブ,作詞：桃宇アリサ<br>作曲：古河 夕<br>編曲：EFFY,スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第8話樂曲<br>スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年6月度樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』活動記録(劇情)第8話樂曲＆「Fes×LIVE」2023年6月度樂曲。自らの心が迷子になっていた梢の心情・惱みを、4人の絆で答えを見つけ、新境地を切り拓いた先に歌曲唱される一曲。激しいサイバー×オリエンタルなダンスナンバーからは、強い意志を感じる。,5,500,jacket_5016,31005016,32005016,0,0,0,2023/08/09,223081102
5017,永遠的幸福感,永遠的幸福感,エイエンノユウフオリア,蓮ノ空女学院學園偶像クラブ,作詞：KOMU<br>作曲・編曲：オオヤギヒロオ<br>弦編曲：山下洋介,,"デビューミニ專輯「夢想信徒」収録曲。キャッチーなメロディーとストリングスが印象的な、""みんなで歌曲いたくなる""一曲。學年やユニットで分けられたシンプルな歌曲い分けも聴いていて樂しい。",5,500,jacket_5001,31005017,32005017,0,0,0,2023/03/29,1
5018,眩耀夜行,眩耀夜行,ゲンヨウヒコウ,スリーズブーケ,作詞：ケリー<br>作曲：小野寺祐輔 (Arte Refact)<br>編曲：脇 眞富 (Arte Refact),スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年7月度樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年7月度樂曲。初夏の情景を感じさせる中に、「前進する」ことが描かれた歌曲詞が魅力的。疾走感の中に、儚さも垣間見え、夏の訪れを感じる季節に聴きたくなる一曲。ブラスやギターの音色もサウンドに彩りを加える。,5,501,jacket_5018,31005018,32005018,0,0,0,2023/08/09,223111507
5019,蜃景航行,蜃景航行,ミラアシユウオイイシ,DOLLCHESTRA,作詞：TATSUNE<br>作曲：Kanata Okajima、Hayato Yamamoto<br>編曲：Hayato Yamamoto,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年7月度樂曲,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年7月度樂曲。初夏の夕暮れを思わせるノスタルジー×メロディアスなサウンドと、小刻みなメロディが特徴的な一曲。歌曲詞からも、「自分は自分で良い」というメッセージ性を感じさせる。,5,502,jacket_5019,31005019,32005019,0,0,0,2023/08/09,223111507
5020,白晝甜品風,白晝甜品風,ハクチユウアラモオト,みらくらぱーく！,作詞・作曲・編曲：ナユタン星人,,"1st專輯「夏日般的痛楚」収録曲。スイーツをモチーフに""戀""を探す二人の可愛い表情が詰まった一曲。一曲を通して、キャッチーなワードや、二人のファンタジックでコミカルな掛け合いが樂しめる。",5,503,jacket_5021,31005020,32005020,0,0,0,2023/09/20,223111507
5021,夏日般的痛楚,夏日般的痛楚,ナツメキヘイン,蓮ノ空女学院學園偶像クラブ,作詞：指原莉乃<br>作曲：栗原 暁（Jazzin’park）、前田 佑<br>編曲：前田 佑<br> 弦編曲：門脇大輔,スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年8月度樂曲,"スマートフォン向けアプリ『Link！Like！LoveLive!』「Fes×LIVE」2023年8月度樂曲。「Fes×LIVE」では「徳光海岸」にてパフォーマンスされる一曲は、象徴的なモニュメントである「#LOVE」ともマッチする、6人の少女たちのキュートな一面が詰まったラブソング。儚さと爽快感が介在するサウンドは、夏にぴったりな""蓮ノ空サマーチューン""に仕上がっている。",5,500,jacket_5021,31005021,32005021,0,0,0,2023/09/20,223111507
5022,可愛的推薦,可愛的推薦,カワイイノススメ,スリーズブーケ,作詞：ケリー<br>作曲：佐藤厚仁<br>編曲：佐藤厚仁、Kijibato,,スリーズブーケ 2nd單曲「眩耀夜行」収録曲。二人の「Kawaii」一面がたっぷりと詰め込まれた歌曲詞と、エアリー感のあるスタイリッシュなサウンドは「スリーズブーケ」の新たな世界觀が樂しめる。,5,501,jacket_5018,31005022,32005022,0,0,0,2023/08/09,223120504
